,coin,high,low,open,close
2017-10-26 00:30:00,GBPUSD,1.32657,1.3264200000000002,1.3265200000000001,1.32645
2017-10-26 00:35:00,GBPUSD,1.32656,1.32641,1.32647,1.32645
2017-10-26 00:40:00,GBPUSD,1.32656,1.3264200000000002,1.3264200000000002,1.32654
2017-10-26 00:45:00,GBPUSD,1.32656,1.32646,1.32649,1.32646
2017-10-26 00:50:00,GBPUSD,1.32643,1.3264,1.32641,1.32641
2017-10-26 00:55:00,GBPUSD,1.32646,1.32634,1.3264200000000002,1.32641
2017-10-26 01:00:00,GBPUSD,1.32646,1.32631,1.3264200000000002,1.32631
2017-10-26 01:05:00,GBPUSD,1.3263200000000002,1.32612,1.32628,1.3262200000000002
2017-10-26 01:10:00,GBPUSD,1.32643,1.32617,1.3262,1.32641
2017-10-26 01:15:00,GBPUSD,1.32687,1.32634,1.32643,1.32686
2017-10-26 01:20:00,GBPUSD,1.32756,1.32682,1.32686,1.32723
2017-10-26 01:25:00,GBPUSD,1.32738,1.32704,1.3271899999999999,1.32713
2017-10-26 01:30:00,GBPUSD,1.3271600000000001,1.32681,1.32712,1.327
2017-10-26 01:35:00,GBPUSD,1.32724,1.32676,1.32702,1.32701
2017-10-26 01:40:00,GBPUSD,1.32705,1.32684,1.32702,1.32685
2017-10-26 01:45:00,GBPUSD,1.32703,1.32681,1.32682,1.32702
2017-10-26 01:50:00,GBPUSD,1.32704,1.32671,1.32702,1.32675
2017-10-26 01:55:00,GBPUSD,1.32675,1.32661,1.32675,1.32667
2017-10-26 02:00:00,GBPUSD,1.32676,1.32644,1.32665,1.3266
2017-10-26 02:05:00,GBPUSD,1.32689,1.32623,1.3266200000000001,1.3262399999999999
2017-10-26 02:10:00,GBPUSD,1.3264,1.3260100000000001,1.3262399999999999,1.32621
2017-10-26 02:15:00,GBPUSD,1.3263200000000002,1.3256,1.3262200000000002,1.32584
2017-10-26 02:20:00,GBPUSD,1.3261100000000001,1.32561,1.32585,1.3256299999999999
2017-10-26 02:25:00,GBPUSD,1.32576,1.32542,1.32562,1.32542
2017-10-26 02:30:00,GBPUSD,1.32588,1.32534,1.32541,1.32545
2017-10-26 02:35:00,GBPUSD,1.3257299999999999,1.3254,1.3254299999999999,1.32565
2017-10-26 02:40:00,GBPUSD,1.32564,1.32533,1.32564,1.3254299999999999
2017-10-26 02:45:00,GBPUSD,1.32548,1.3249,1.32541,1.32492
2017-10-26 02:50:00,GBPUSD,1.32528,1.32485,1.32492,1.3252
2017-10-26 02:55:00,GBPUSD,1.3254700000000001,1.32513,1.32521,1.32526
2017-10-26 03:00:00,GBPUSD,1.32528,1.32464,1.32528,1.32475
2017-10-26 03:05:00,GBPUSD,1.32531,1.32434,1.32476,1.3244200000000002
2017-10-26 03:10:00,GBPUSD,1.32456,1.32361,1.32444,1.3239299999999998
2017-10-26 03:15:00,GBPUSD,1.32419,1.32381,1.3239100000000001,1.32395
2017-10-26 03:20:00,GBPUSD,1.32456,1.3239299999999998,1.3239299999999998,1.32446
2017-10-26 03:25:00,GBPUSD,1.32454,1.3239100000000001,1.32446,1.32426
