,coin,high,low,open,close
2015-09-14 23:15:00,AUDUSD,0.7134,0.71294,0.71324,0.71315
2015-09-14 23:20:00,AUDUSD,0.71314,0.7127399999999999,0.71314,0.7131
2015-09-14 23:25:00,AUDUSD,0.7133,0.7128899999999999,0.7131,0.7131
2015-09-14 23:30:00,AUDUSD,0.7133,0.71294,0.7131,0.7131
2015-09-14 23:35:00,AUDUSD,0.7137,0.71306,0.71313,0.71358
2015-09-14 23:40:00,AUDUSD,0.71368,0.7134699999999999,0.7135699999999999,0.71348
2015-09-14 23:45:00,AUDUSD,0.7138,0.71348,0.71348,0.7137
2015-09-14 23:50:00,AUDUSD,0.7137,0.71313,0.7137,0.7134
2015-09-14 23:55:00,AUDUSD,0.71365,0.71331,0.71339,0.7136
2015-09-15 00:00:00,AUDUSD,0.71365,0.71336,0.71358,0.71345
2015-09-15 00:05:00,AUDUSD,0.71346,0.71316,0.71345,0.71323
2015-09-15 00:10:00,AUDUSD,0.71323,0.7127600000000001,0.71322,0.71282
2015-09-15 00:15:00,AUDUSD,0.71301,0.71277,0.71285,0.7129800000000001
2015-09-15 00:20:00,AUDUSD,0.71336,0.71301,0.71301,0.71317
2015-09-15 00:25:00,AUDUSD,0.71317,0.71305,0.71317,0.71309
2015-09-15 00:30:00,AUDUSD,0.7132,0.71294,0.71313,0.71307
2015-09-15 00:35:00,AUDUSD,0.71336,0.71308,0.71308,0.71325
2015-09-15 00:40:00,AUDUSD,0.71326,0.7127600000000001,0.71323,0.71283
2015-09-15 00:45:00,AUDUSD,0.71285,0.71222,0.7128399999999999,0.71223
2015-09-15 00:50:00,AUDUSD,0.71249,0.71223,0.71225,0.71245
2015-09-15 00:55:00,AUDUSD,0.7125,0.71235,0.71245,0.71238
2015-09-15 01:00:00,AUDUSD,0.71236,0.7116100000000001,0.71236,0.7118
2015-09-15 01:05:00,AUDUSD,0.71185,0.71135,0.7118,0.7117600000000001
2015-09-15 01:10:00,AUDUSD,0.7118399999999999,0.71131,0.71177,0.7118399999999999
2015-09-15 01:15:00,AUDUSD,0.71182,0.71119,0.71182,0.71124
2015-09-15 01:20:00,AUDUSD,0.71159,0.71125,0.71125,0.71146
2015-09-15 01:25:00,AUDUSD,0.7118,0.71139,0.7114699999999999,0.71175
2015-09-15 01:30:00,AUDUSD,0.71187,0.71167,0.71175,0.7117899999999999
2015-09-15 01:35:00,AUDUSD,0.71185,0.7116100000000001,0.7117899999999999,0.7117600000000001
2015-09-15 01:40:00,AUDUSD,0.71195,0.71136,0.7117600000000001,0.71154
2015-09-15 01:45:00,AUDUSD,0.7115600000000001,0.71112,0.71155,0.7115600000000001
2015-09-15 01:50:00,AUDUSD,0.7117399999999999,0.71117,0.7115600000000001,0.71118
2015-09-15 01:55:00,AUDUSD,0.71139,0.71101,0.71117,0.71139
2015-09-15 02:00:00,AUDUSD,0.7117,0.71134,0.71135,0.7115
2015-09-15 02:05:00,AUDUSD,0.71154,0.7108800000000001,0.7115,0.7108899999999999
2015-09-15 02:10:00,AUDUSD,0.7115,0.7109,0.7109,0.71099
2015-09-15 02:15:00,AUDUSD,0.71129,0.71091,0.71099,0.71104
2015-09-15 02:20:00,AUDUSD,0.71116,0.71073,0.71106,0.7108
2015-09-15 02:25:00,AUDUSD,0.71121,0.7107399999999999,0.71081,0.71117
2015-09-15 02:30:00,AUDUSD,0.71149,0.71115,0.7112,0.71145
2015-09-15 02:35:00,AUDUSD,0.71155,0.7107899999999999,0.7114699999999999,0.7109
2015-09-15 02:40:00,AUDUSD,0.7109,0.71029,0.7109,0.7106
2015-09-15 02:45:00,AUDUSD,0.7109800000000001,0.7105100000000001,0.7106,0.71081
2015-09-15 02:50:00,AUDUSD,0.71119,0.71067,0.7108,0.71116
2015-09-15 02:55:00,AUDUSD,0.71149,0.71113,0.71118,0.71146
2015-09-15 03:00:00,AUDUSD,0.71185,0.71103,0.7114699999999999,0.7115100000000001
2015-09-15 03:05:00,AUDUSD,0.7118899999999999,0.71135,0.7115100000000001,0.7117600000000001
2015-09-15 03:10:00,AUDUSD,0.71194,0.7116,0.71177,0.7116
2015-09-15 03:15:00,AUDUSD,0.71207,0.7116,0.7116,0.71207
2015-09-15 03:20:00,AUDUSD,0.71221,0.71175,0.71202,0.71219
2015-09-15 03:25:00,AUDUSD,0.71235,0.71206,0.71219,0.71225
2015-09-15 03:30:00,AUDUSD,0.71257,0.7122,0.71226,0.71222
2015-09-15 03:35:00,AUDUSD,0.71237,0.712,0.71223,0.7121
2015-09-15 03:40:00,AUDUSD,0.71215,0.71172,0.7121,0.712
2015-09-15 03:45:00,AUDUSD,0.712,0.71173,0.712,0.7118899999999999
2015-09-15 03:50:00,AUDUSD,0.71205,0.71154,0.7119,0.7116
2015-09-15 03:55:00,AUDUSD,0.71205,0.7115600000000001,0.7116,0.71186
