,coin,high,low,open,close
2017-06-26 16:15:00,USDCHF,0.97239,0.9723,0.97235,0.97239
2017-06-26 16:20:00,USDCHF,0.97239,0.9723299999999999,0.97239,0.97236
2017-06-26 16:25:00,USDCHF,0.9723799999999999,0.97219,0.97235,0.97221
2017-06-26 16:30:00,USDCHF,0.9722799999999999,0.9722,0.9722299999999999,0.97224
2017-06-26 16:35:00,USDCHF,0.9722799999999999,0.97219,0.97224,0.97226
2017-06-26 16:40:00,USDCHF,0.97234,0.97224,0.97226,0.97231
2017-06-26 16:45:00,USDCHF,0.9724299999999999,0.97229,0.97231,0.9724299999999999
2017-06-26 16:50:00,USDCHF,0.97246,0.97235,0.9724299999999999,0.97245
2017-06-26 16:55:00,USDCHF,0.9724799999999999,0.97203,0.97245,0.97203
2017-06-26 17:00:00,USDCHF,0.9720200000000001,0.97134,0.9719399999999999,0.9719399999999999
2017-06-26 17:05:00,USDCHF,0.9719399999999999,0.9711200000000001,0.9719399999999999,0.9715
2017-06-26 17:10:00,USDCHF,0.97165,0.97141,0.9715600000000001,0.97162
2017-06-26 17:15:00,USDCHF,0.9718700000000001,0.97162,0.97162,0.9718700000000001
2017-06-26 17:20:00,USDCHF,0.97262,0.9717,0.9718899999999999,0.97173
2017-06-26 17:25:00,USDCHF,0.972,0.9716799999999999,0.97172,0.97175
2017-06-26 17:30:00,USDCHF,0.9718600000000001,0.9716899999999999,0.97175,0.9716899999999999
2017-06-26 17:35:00,USDCHF,0.97221,0.9716799999999999,0.9718100000000001,0.97221
2017-06-26 17:40:00,USDCHF,0.97241,0.9717,0.97221,0.9722299999999999
2017-06-26 17:45:00,USDCHF,0.97241,0.9717600000000001,0.9722299999999999,0.97198
2017-06-26 17:50:00,USDCHF,0.97221,0.9719399999999999,0.97221,0.97198
2017-06-26 17:55:00,USDCHF,0.9721,0.9715799999999999,0.97201,0.9716100000000001
2017-06-26 18:00:00,USDCHF,0.97245,0.9717399999999999,0.9717399999999999,0.9721200000000001
2017-06-26 18:05:00,USDCHF,0.97226,0.9721200000000001,0.9722299999999999,0.97226
