,coin,high,low,open,close
2015-09-30 04:25:00,EURGBP,0.7409399999999999,0.7404,0.74066,0.74085
2015-09-30 04:30:00,EURGBP,0.74159,0.74097,0.74111,0.74107
2015-09-30 04:35:00,EURGBP,0.74107,0.74007,0.74107,0.74011
2015-09-30 04:40:00,EURGBP,0.74028,0.73912,0.7401,0.73965
2015-09-30 04:45:00,EURGBP,0.73966,0.73944,0.73965,0.73963
2015-09-30 04:50:00,EURGBP,0.73968,0.7387199999999999,0.73963,0.73927
2015-09-30 04:55:00,EURGBP,0.7397,0.73905,0.73924,0.7396699999999999
2015-09-30 05:00:00,EURGBP,0.74011,0.73925,0.73956,0.73932
2015-09-30 05:05:00,EURGBP,0.73992,0.73931,0.73933,0.7397199999999999
2015-09-30 05:10:00,EURGBP,0.7398,0.73946,0.7397199999999999,0.7397600000000001
2015-09-30 05:15:00,EURGBP,0.74045,0.73975,0.7397600000000001,0.7403
2015-09-30 05:20:00,EURGBP,0.74041,0.7399100000000001,0.74029,0.73998
2015-09-30 05:25:00,EURGBP,0.74002,0.7390399999999999,0.7399899999999999,0.73905
2015-09-30 05:30:00,EURGBP,0.73919,0.73847,0.73905,0.7388
2015-09-30 05:35:00,EURGBP,0.7391800000000001,0.73857,0.73878,0.73885
2015-09-30 05:40:00,EURGBP,0.73895,0.73855,0.7388399999999999,0.73866
2015-09-30 05:45:00,EURGBP,0.73911,0.73865,0.73865,0.73878
2015-09-30 05:50:00,EURGBP,0.7389100000000001,0.73849,0.73878,0.73852
2015-09-30 05:55:00,EURGBP,0.73866,0.73819,0.73852,0.73848
2015-09-30 06:00:00,EURGBP,0.7387699999999999,0.73845,0.73848,0.73865
2015-09-30 06:05:00,EURGBP,0.73868,0.73805,0.73865,0.7381800000000001
2015-09-30 06:10:00,EURGBP,0.73833,0.73787,0.73819,0.73803
2015-09-30 06:15:00,EURGBP,0.73832,0.738,0.73803,0.73822
2015-09-30 06:20:00,EURGBP,0.73855,0.73819,0.73821,0.73835
2015-09-30 06:25:00,EURGBP,0.73847,0.73814,0.73836,0.73814
2015-09-30 06:30:00,EURGBP,0.73846,0.73795,0.73815,0.73795
2015-09-30 06:35:00,EURGBP,0.73806,0.73754,0.73797,0.73761
2015-09-30 06:40:00,EURGBP,0.73768,0.73666,0.7376199999999999,0.7369
2015-09-30 06:45:00,EURGBP,0.7373,0.7368899999999999,0.7369,0.73722
2015-09-30 06:50:00,EURGBP,0.73754,0.73722,0.73722,0.7374
2015-09-30 06:55:00,EURGBP,0.73797,0.73738,0.73739,0.73792
2015-09-30 07:00:00,EURGBP,0.7387199999999999,0.7379,0.73792,0.73868
2015-09-30 07:05:00,EURGBP,0.7388899999999999,0.7385,0.73868,0.73868
2015-09-30 07:10:00,EURGBP,0.7389,0.73858,0.73868,0.73874
2015-09-30 07:15:00,EURGBP,0.73892,0.73811,0.73875,0.73819
2015-09-30 07:20:00,EURGBP,0.73835,0.73782,0.73821,0.73782
2015-09-30 07:25:00,EURGBP,0.73819,0.73765,0.73782,0.7381
2015-09-30 07:30:00,EURGBP,0.73831,0.73803,0.7381,0.7382
2015-09-30 07:35:00,EURGBP,0.73829,0.7379600000000001,0.73821,0.73824
2015-09-30 07:40:00,EURGBP,0.73839,0.738,0.73823,0.7381300000000001
2015-09-30 07:45:00,EURGBP,0.73824,0.7378,0.73812,0.7382
2015-09-30 07:50:00,EURGBP,0.73898,0.7382,0.7382,0.73875
2015-09-30 07:55:00,EURGBP,0.73875,0.73851,0.73875,0.73865
2015-09-30 08:00:00,EURGBP,0.73873,0.73848,0.73864,0.73858
2015-09-30 08:05:00,EURGBP,0.7387199999999999,0.73842,0.73858,0.73847
2015-09-30 08:10:00,EURGBP,0.73879,0.73836,0.73847,0.73879
2015-09-30 08:15:00,EURGBP,0.7388399999999999,0.73788,0.73824,0.7379
2015-09-30 08:20:00,EURGBP,0.73803,0.73783,0.7379,0.73802
2015-09-30 08:25:00,EURGBP,0.73823,0.73792,0.738,0.73792
2015-09-30 08:30:00,EURGBP,0.73824,0.73783,0.7379600000000001,0.73816
2015-09-30 08:35:00,EURGBP,0.73817,0.73783,0.73817,0.73801
2015-09-30 08:40:00,EURGBP,0.73811,0.73782,0.738,0.73802
2015-09-30 08:45:00,EURGBP,0.73858,0.73798,0.73803,0.73852
2015-09-30 08:50:00,EURGBP,0.73898,0.73834,0.73853,0.73866
2015-09-30 08:55:00,EURGBP,0.7386699999999999,0.73773,0.7386699999999999,0.73773
2015-09-30 09:00:00,EURGBP,0.7380800000000001,0.73729,0.73775,0.73747
2015-09-30 09:05:00,EURGBP,0.73749,0.737,0.73746,0.7371800000000001
2015-09-30 09:10:00,EURGBP,0.73735,0.73703,0.7372,0.73729
2015-09-30 09:15:00,EURGBP,0.73729,0.73665,0.73729,0.7368
2015-09-30 09:20:00,EURGBP,0.73682,0.73617,0.73682,0.73645
2015-09-30 09:25:00,EURGBP,0.7368600000000001,0.73645,0.73645,0.73675
2015-09-30 09:30:00,EURGBP,0.7368100000000001,0.73645,0.7367600000000001,0.73673
2015-09-30 09:35:00,EURGBP,0.73677,0.7362,0.73673,0.73644
2015-09-30 09:40:00,EURGBP,0.7379,0.73632,0.73645,0.73748
2015-09-30 09:45:00,EURGBP,0.7377199999999999,0.7370899999999999,0.73748,0.73715
2015-09-30 09:50:00,EURGBP,0.73745,0.7369399999999999,0.73716,0.7373
2015-09-30 09:55:00,EURGBP,0.7374,0.73697,0.73731,0.73735
2015-09-30 10:00:00,EURGBP,0.73803,0.73725,0.73734,0.73793
2015-09-30 10:05:00,EURGBP,0.73797,0.73758,0.7379399999999999,0.73761
2015-09-30 10:10:00,EURGBP,0.73775,0.7374,0.7376,0.73773
2015-09-30 10:15:00,EURGBP,0.73775,0.73736,0.73774,0.73748
2015-09-30 10:20:00,EURGBP,0.7376199999999999,0.7371800000000001,0.73747,0.73759
2015-09-30 10:25:00,EURGBP,0.73758,0.73677,0.73758,0.7369899999999999
2015-09-30 10:30:00,EURGBP,0.7371300000000001,0.73673,0.7369899999999999,0.7371300000000001
2015-09-30 10:35:00,EURGBP,0.73746,0.73703,0.73711,0.73746
2015-09-30 10:40:00,EURGBP,0.73763,0.73698,0.73746,0.73732
2015-09-30 10:45:00,EURGBP,0.73775,0.73722,0.73735,0.7376199999999999
2015-09-30 10:50:00,EURGBP,0.73802,0.7371,0.7376199999999999,0.7371
2015-09-30 10:55:00,EURGBP,0.7378100000000001,0.73659,0.7370899999999999,0.73703
2015-09-30 11:00:00,EURGBP,0.73755,0.7366699999999999,0.73706,0.73739
2015-09-30 11:05:00,EURGBP,0.73873,0.73739,0.73739,0.73819
2015-09-30 11:10:00,EURGBP,0.73836,0.7376199999999999,0.7381800000000001,0.73807
2015-09-30 11:15:00,EURGBP,0.73893,0.73766,0.73806,0.73854
2015-09-30 11:20:00,EURGBP,0.7387600000000001,0.73817,0.73853,0.73845
2015-09-30 11:25:00,EURGBP,0.73853,0.73743,0.73845,0.73743
2015-09-30 11:30:00,EURGBP,0.73847,0.73742,0.73743,0.7383
2015-09-30 11:35:00,EURGBP,0.73861,0.73795,0.73828,0.73842
2015-09-30 11:40:00,EURGBP,0.7391,0.73828,0.73841,0.73841
2015-09-30 11:45:00,EURGBP,0.73863,0.7379399999999999,0.73839,0.73823
2015-09-30 11:50:00,EURGBP,0.7387600000000001,0.7382,0.73825,0.7386
2015-09-30 11:55:00,EURGBP,0.73875,0.73824,0.73861,0.73845
2015-09-30 12:00:00,EURGBP,0.73874,0.73819,0.73843,0.73838
2015-09-30 12:05:00,EURGBP,0.73852,0.73825,0.73838,0.73835
2015-09-30 12:10:00,EURGBP,0.7387,0.73833,0.73833,0.7387
2015-09-30 12:15:00,EURGBP,0.73879,0.73832,0.7387,0.73849
2015-09-30 12:20:00,EURGBP,0.73868,0.73821,0.73851,0.73866
2015-09-30 12:25:00,EURGBP,0.7389100000000001,0.73864,0.73868,0.73887
2015-09-30 12:30:00,EURGBP,0.7389600000000001,0.73879,0.7388600000000001,0.7388
2015-09-30 12:35:00,EURGBP,0.73882,0.73856,0.7388100000000001,0.7387
2015-09-30 12:40:00,EURGBP,0.739,0.73866,0.7387,0.7388100000000001
2015-09-30 12:45:00,EURGBP,0.73942,0.7387600000000001,0.7388,0.73942
2015-09-30 12:50:00,EURGBP,0.7394,0.7388100000000001,0.7394,0.7388600000000001
2015-09-30 12:55:00,EURGBP,0.73895,0.73845,0.7388600000000001,0.73895
2015-09-30 13:00:00,EURGBP,0.73903,0.7387,0.73895,0.7389
2015-09-30 13:05:00,EURGBP,0.73893,0.73856,0.73887,0.73863
2015-09-30 13:10:00,EURGBP,0.7389,0.73855,0.7386199999999999,0.73874
2015-09-30 13:15:00,EURGBP,0.73873,0.73853,0.73873,0.73856
2015-09-30 13:20:00,EURGBP,0.7387699999999999,0.73854,0.73855,0.7386199999999999
2015-09-30 13:25:00,EURGBP,0.7390399999999999,0.73855,0.73864,0.7388100000000001
2015-09-30 13:30:00,EURGBP,0.73903,0.73864,0.7388,0.73892
