,coin,high,low,open,close
2016-08-22 01:50:00,NZDUSD,0.72125,0.7209300000000001,0.7211,0.72124
2016-08-22 01:55:00,NZDUSD,0.72135,0.72116,0.72126,0.72134
2016-08-22 02:00:00,NZDUSD,0.7217600000000001,0.72136,0.72136,0.72173
2016-08-22 02:05:00,NZDUSD,0.72201,0.72163,0.72172,0.7218899999999999
2016-08-22 02:10:00,NZDUSD,0.72244,0.72183,0.7219,0.72236
2016-08-22 02:15:00,NZDUSD,0.7227399999999999,0.72235,0.72236,0.72247
2016-08-22 02:20:00,NZDUSD,0.72246,0.7216899999999999,0.72245,0.7216899999999999
2016-08-22 02:25:00,NZDUSD,0.72219,0.7216199999999999,0.7217,0.7219899999999999
2016-08-22 02:30:00,NZDUSD,0.72208,0.72153,0.722,0.72192
2016-08-22 02:35:00,NZDUSD,0.72237,0.7219399999999999,0.7219399999999999,0.72237
2016-08-22 02:40:00,NZDUSD,0.72282,0.72229,0.72235,0.72258
2016-08-22 02:45:00,NZDUSD,0.72273,0.7225,0.7225699999999999,0.72263
2016-08-22 02:50:00,NZDUSD,0.72306,0.7226199999999999,0.72263,0.72306
2016-08-22 02:55:00,NZDUSD,0.7233,0.72292,0.72305,0.72311
2016-08-22 03:00:00,NZDUSD,0.72338,0.7229,0.7231,0.7230300000000001
2016-08-22 03:05:00,NZDUSD,0.72325,0.7228399999999999,0.72301,0.72315
2016-08-22 03:10:00,NZDUSD,0.72417,0.72306,0.72315,0.7237100000000001
2016-08-22 03:15:00,NZDUSD,0.72402,0.72356,0.72372,0.72368
2016-08-22 03:20:00,NZDUSD,0.72372,0.72323,0.7236600000000001,0.72334
2016-08-22 03:25:00,NZDUSD,0.72424,0.72335,0.72339,0.72424
2016-08-22 03:30:00,NZDUSD,0.72435,0.7239399999999999,0.72423,0.72417
2016-08-22 03:35:00,NZDUSD,0.72459,0.72409,0.72417,0.72433
2016-08-22 03:40:00,NZDUSD,0.72444,0.7238899999999999,0.72431,0.72395
2016-08-22 03:45:00,NZDUSD,0.72449,0.7239300000000001,0.72395,0.72402
2016-08-22 03:50:00,NZDUSD,0.72417,0.7238899999999999,0.72402,0.72412
2016-08-22 03:55:00,NZDUSD,0.72433,0.72411,0.72415,0.72433
2016-08-22 04:00:00,NZDUSD,0.72463,0.72433,0.72435,0.72454
2016-08-22 04:05:00,NZDUSD,0.72473,0.72442,0.72456,0.72464
2016-08-22 04:10:00,NZDUSD,0.72465,0.72445,0.72464,0.72446
2016-08-22 04:15:00,NZDUSD,0.72465,0.72423,0.72449,0.7245699999999999
2016-08-22 04:20:00,NZDUSD,0.72488,0.72458,0.7246,0.7248
2016-08-22 04:25:00,NZDUSD,0.72485,0.72425,0.7248,0.72448
2016-08-22 04:30:00,NZDUSD,0.72451,0.72396,0.7245,0.72402
2016-08-22 04:35:00,NZDUSD,0.72432,0.7239800000000001,0.7240300000000001,0.72426
2016-08-22 04:40:00,NZDUSD,0.72425,0.72395,0.72424,0.724
2016-08-22 04:45:00,NZDUSD,0.72458,0.724,0.724,0.72458
2016-08-22 04:50:00,NZDUSD,0.72517,0.72458,0.7246100000000001,0.72517
2016-08-22 04:55:00,NZDUSD,0.72537,0.72511,0.72517,0.72524
2016-08-22 05:00:00,NZDUSD,0.72559,0.72525,0.72525,0.72546
2016-08-22 05:05:00,NZDUSD,0.72546,0.72512,0.72546,0.72531
2016-08-22 05:10:00,NZDUSD,0.72555,0.72527,0.72532,0.7255199999999999
