,coin,high,low,open,close
2016-01-11 18:00:00,USDCAD,1.4217600000000001,1.42162,1.4216799999999998,1.4217
2016-01-11 18:05:00,USDCAD,1.422,1.42162,1.42174,1.422
2016-01-11 18:10:00,USDCAD,1.4224700000000001,1.42193,1.4219899999999999,1.4224700000000001
2016-01-11 18:15:00,USDCAD,1.42296,1.4224,1.42246,1.42289
2016-01-11 18:20:00,USDCAD,1.42293,1.42285,1.42288,1.4229100000000001
2016-01-11 18:25:00,USDCAD,1.4231,1.42285,1.42289,1.42308
2016-01-11 18:30:00,USDCAD,1.42308,1.42236,1.42308,1.42272
2016-01-11 18:35:00,USDCAD,1.4229,1.42254,1.42272,1.42269
2016-01-11 18:40:00,USDCAD,1.42292,1.42269,1.4227,1.42282
2016-01-11 18:45:00,USDCAD,1.42295,1.42267,1.4228399999999999,1.42287
2016-01-11 18:50:00,USDCAD,1.4228399999999999,1.42236,1.4228399999999999,1.4224
2016-01-11 18:55:00,USDCAD,1.4224,1.4222299999999999,1.42238,1.4223
2016-01-11 19:00:00,USDCAD,1.42239,1.42203,1.4223,1.42203
2016-01-11 19:05:00,USDCAD,1.42238,1.42205,1.42205,1.42234
2016-01-11 19:10:00,USDCAD,1.4225299999999999,1.4220700000000002,1.42234,1.4220700000000002
2016-01-11 19:15:00,USDCAD,1.4220899999999999,1.42167,1.4220899999999999,1.42174
2016-01-11 19:20:00,USDCAD,1.42202,1.42173,1.42175,1.4217799999999998
2016-01-11 19:25:00,USDCAD,1.42182,1.42162,1.4218,1.4216799999999998
2016-01-11 19:30:00,USDCAD,1.4217600000000001,1.42129,1.4216600000000001,1.4213
2016-01-11 19:35:00,USDCAD,1.42136,1.4209200000000002,1.42135,1.42111
2016-01-11 19:40:00,USDCAD,1.42113,1.42066,1.4211200000000002,1.42067
2016-01-11 19:45:00,USDCAD,1.42087,1.4204700000000001,1.42067,1.42056
2016-01-11 19:50:00,USDCAD,1.42082,1.42058,1.42058,1.42079
2016-01-11 19:55:00,USDCAD,1.42106,1.4207299999999998,1.4208100000000001,1.42096
2016-01-11 20:00:00,USDCAD,1.42103,1.4207,1.42097,1.4207299999999998
2016-01-11 20:05:00,USDCAD,1.42114,1.42072,1.42074,1.42105
2016-01-11 20:10:00,USDCAD,1.42151,1.42101,1.42103,1.42144
2016-01-11 20:15:00,USDCAD,1.42146,1.42046,1.42145,1.42136
2016-01-11 20:20:00,USDCAD,1.42164,1.4209399999999999,1.42136,1.42098
2016-01-11 20:25:00,USDCAD,1.4214200000000001,1.42088,1.42096,1.4213
2016-01-11 20:30:00,USDCAD,1.4214,1.4211,1.42131,1.42133
2016-01-11 20:35:00,USDCAD,1.42192,1.42133,1.42135,1.42181
2016-01-11 20:40:00,USDCAD,1.42195,1.42125,1.42181,1.42183
2016-01-11 20:45:00,USDCAD,1.42182,1.42082,1.4217899999999999,1.4214
2016-01-11 20:50:00,USDCAD,1.4215799999999998,1.42101,1.42139,1.42117
2016-01-11 20:55:00,USDCAD,1.42151,1.42111,1.4211799999999999,1.4212200000000001
2016-01-11 21:00:00,USDCAD,1.4215,1.42111,1.42121,1.42113
2016-01-11 21:05:00,USDCAD,1.42208,1.4210399999999999,1.42113,1.42198
2016-01-11 21:10:00,USDCAD,1.4223299999999999,1.42177,1.4219600000000001,1.42212
2016-01-11 21:15:00,USDCAD,1.42216,1.422,1.42212,1.42213
2016-01-11 21:20:00,USDCAD,1.42232,1.42213,1.42213,1.42225
2016-01-11 21:25:00,USDCAD,1.4227,1.4222,1.42226,1.42256
2016-01-11 21:30:00,USDCAD,1.42293,1.42256,1.42256,1.42268
2016-01-11 21:35:00,USDCAD,1.42317,1.42268,1.42268,1.42317
2016-01-11 21:40:00,USDCAD,1.42337,1.42277,1.42316,1.42285
2016-01-11 21:45:00,USDCAD,1.42345,1.42274,1.42285,1.42334
2016-01-11 21:50:00,USDCAD,1.42356,1.4231,1.42333,1.42316
2016-01-11 21:55:00,USDCAD,1.42333,1.42303,1.42317,1.42315
2016-01-11 22:00:00,USDCAD,1.4232,1.42256,1.42315,1.42275
2016-01-11 22:05:00,USDCAD,1.42323,1.42272,1.42274,1.42323
2016-01-11 22:10:00,USDCAD,1.42356,1.42323,1.42324,1.42356
2016-01-11 22:15:00,USDCAD,1.42354,1.42316,1.42353,1.42329
2016-01-11 22:20:00,USDCAD,1.42329,1.42275,1.42329,1.42287
2016-01-11 22:25:00,USDCAD,1.42319,1.42272,1.42287,1.42287
2016-01-11 22:30:00,USDCAD,1.42297,1.42278,1.42289,1.42295
2016-01-11 22:35:00,USDCAD,1.4233200000000001,1.42285,1.42295,1.42295
2016-01-11 22:40:00,USDCAD,1.42327,1.42296,1.42296,1.42321
2016-01-11 22:45:00,USDCAD,1.4233799999999999,1.42297,1.4232200000000002,1.42314
2016-01-11 22:50:00,USDCAD,1.42336,1.4229100000000001,1.4231200000000002,1.4231
2016-01-11 22:55:00,USDCAD,1.4233200000000001,1.4229100000000001,1.42308,1.4229399999999999
2016-01-11 23:00:00,USDCAD,1.4232,1.42295,1.42295,1.42313
2016-01-11 23:05:00,USDCAD,1.42334,1.42307,1.4231200000000002,1.4232799999999999
2016-01-11 23:10:00,USDCAD,1.4232799999999999,1.42301,1.4232799999999999,1.42311
2016-01-11 23:15:00,USDCAD,1.4232799999999999,1.4231,1.4231,1.4231200000000002
2016-01-11 23:20:00,USDCAD,1.4233200000000001,1.4225299999999999,1.42313,1.42269
2016-01-11 23:25:00,USDCAD,1.42286,1.42258,1.4227,1.42285
2016-01-11 23:30:00,USDCAD,1.4231,1.42275,1.42285,1.42275
2016-01-11 23:35:00,USDCAD,1.4229399999999999,1.42254,1.42275,1.4229399999999999
2016-01-11 23:40:00,USDCAD,1.42317,1.42285,1.4229399999999999,1.42285
2016-01-11 23:45:00,USDCAD,1.42319,1.42278,1.42286,1.42318
2016-01-11 23:50:00,USDCAD,1.42359,1.42314,1.42319,1.42349
2016-01-11 23:55:00,USDCAD,1.4237600000000001,1.42337,1.42349,1.42337
2016-01-12 00:00:00,USDCAD,1.42364,1.42321,1.42337,1.42357
2016-01-12 00:05:00,USDCAD,1.42364,1.42335,1.4235799999999998,1.42337
2016-01-12 00:10:00,USDCAD,1.42345,1.42325,1.42336,1.4233799999999999
2016-01-12 00:15:00,USDCAD,1.4238,1.42335,1.4233799999999999,1.4235
2016-01-12 00:20:00,USDCAD,1.4241,1.4235,1.4235,1.4239600000000001
2016-01-12 00:25:00,USDCAD,1.4243,1.4239600000000001,1.4239700000000002,1.4241700000000002
2016-01-12 00:30:00,USDCAD,1.42422,1.42408,1.42418,1.4242
2016-01-12 00:35:00,USDCAD,1.42454,1.42413,1.4242,1.4244
